state,pollster_id,pollster,fte_grade,sample_size,population,methodology,end_date,nationwide_batch,answer,candidate_party,pct,committee_id
Minnesota,1102,Emerson College,A-,733.0,lv,Online/Text,8/10/2020,False,Biden,DEM,51.0,C00703975
Minnesota,1102,Emerson College,A-,733.0,lv,Online/Text,8/10/2020,False,Trump,REP,49.0,C00580100
Arizona,1102,Emerson College,A-,661.0,lv,IVR/Online,8/10/2020,False,Biden,DEM,53.3,C00703975
Arizona,1102,Emerson College,A-,661.0,lv,IVR/Online,8/10/2020,False,Trump,REP,46.7,C00580100
North Carolina,1102,Emerson College,A-,673.0,lv,IVR/Online,8/10/2020,False,Biden,DEM,49.41,C00703975
North Carolina,1102,Emerson College,A-,673.0,lv,IVR/Online,8/10/2020,False,Trump,REP,50.59,C00580100
Pennsylvania,1102,Emerson College,A-,843.0,lv,IVR/Online,8/10/2020,False,Biden,DEM,53.31,C00703975
Pennsylvania,1102,Emerson College,A-,843.0,lv,IVR/Online,8/10/2020,False,Trump,REP,46.69,C00580100
North Carolina,988,Harper Polling,B/C,600.0,lv,Live Phone,8/10/2020,False,Biden,DEM,45.0,C00703975
North Carolina,988,Harper Polling,B/C,600.0,lv,Live Phone,8/10/2020,False,Trump,REP,44.0,C00580100
Wisconsin,1189,Morning Consult,B/C,797.0,lv,Online,8/10/2020,False,Biden,DEM,50.0,C00703975
Wisconsin,1189,Morning Consult,B/C,797.0,lv,Online,8/10/2020,False,Trump,REP,43.0,C00580100
California,1562,Redfield & Wilton Strategies,,1904.0,lv,Online,8/9/2020,False,Biden,DEM,61.0,C00703975
California,1562,Redfield & Wilton Strategies,,1904.0,lv,Online,8/9/2020,False,Trump,REP,25.0,C00580100
Arizona,1365,Change Research,C-,428.0,lv,Online,8/9/2020,False,Biden,DEM,45.0,C00703975
Arizona,1365,Change Research,C-,428.0,lv,Online,8/9/2020,False,Trump,REP,44.0,C00580100
Florida,1365,Change Research,C-,469.0,lv,Online,8/9/2020,False,Biden,DEM,50.0,C00703975
Florida,1365,Change Research,C-,469.0,lv,Online,8/9/2020,False,Trump,REP,44.0,C00580100
Michigan,1365,Change Research,C-,413.0,lv,Online,8/9/2020,False,Biden,DEM,48.0,C00703975
Michigan,1365,Change Research,C-,413.0,lv,Online,8/9/2020,False,Trump,REP,43.0,C00580100
North Carolina,1365,Change Research,C-,491.0,lv,Online,8/9/2020,False,Biden,DEM,47.0,C00703975
North Carolina,1365,Change Research,C-,491.0,lv,Online,8/9/2020,False,Trump,REP,48.0,C00580100
Pennsylvania,1365,Change Research,C-,456.0,lv,Online,8/9/2020,False,Biden,DEM,48.0,C00703975
Pennsylvania,1365,Change Research,C-,456.0,lv,Online,8/9/2020,False,Trump,REP,44.0,C00580100
Wisconsin,1365,Change Research,C-,384.0,lv,Online,8/9/2020,False,Biden,DEM,47.0,C00703975
Wisconsin,1365,Change Research,C-,384.0,lv,Online,8/9/2020,False,Trump,REP,43.0,C00580100
Massachusetts,290,MassINC Polling Group,A/B,501.0,lv,Live Phone,8/9/2020,False,Biden,DEM,63.0,C00703975
Massachusetts,290,MassINC Polling Group,A/B,501.0,lv,Live Phone,8/9/2020,False,Trump,REP,27.0,C00580100
Kansas,460,SurveyUSA,A,1202.0,lv,IVR/Online,8/9/2020,False,Biden,DEM,41.0,C00703975
Kansas,460,SurveyUSA,A,1202.0,lv,IVR/Online,8/9/2020,False,Trump,REP,48.0,C00580100
Wisconsin,1075,Marquette University Law School,A/B,694.0,lv,Live Phone,8/9/2020,False,Biden,DEM,50.0,C00703975
Wisconsin,1075,Marquette University Law School,A/B,694.0,lv,Live Phone,8/9/2020,False,Trump,REP,46.0,C00580100
Wisconsin,1075,Marquette University Law School,A/B,801.0,rv,Live Phone,8/9/2020,False,Biden,DEM,50.0,C00703975
Wisconsin,1075,Marquette University Law School,A/B,801.0,rv,Live Phone,8/9/2020,False,Trump,REP,45.0,C00580100
Wisconsin,1189,Morning Consult,B/C,797.0,lv,Online,8/9/2020,False,Biden,DEM,50.0,C00703975
Wisconsin,1189,Morning Consult,B/C,797.0,lv,Online,8/9/2020,False,Trump,REP,43.0,C00580100
Mississippi,172,Garin-Hart-Yang Research Group,B/C,600.0,lv,Live Phone,8/9/2020,False,Biden,DEM,43.0,C00703975
Mississippi,172,Garin-Hart-Yang Research Group,B/C,600.0,lv,Live Phone,8/9/2020,False,Trump,REP,53.0,C00580100
Maine,114,Critical Insights,C/D,500.0,rv,Live Phone/Online,8/9/2020,False,Biden,DEM,44.0,C00703975
Maine,114,Critical Insights,C/D,500.0,rv,Live Phone/Online,8/9/2020,False,Trump,REP,36.0,C00580100
Maine,114,Critical Insights,C/D,453.0,lv,Live Phone/Online,8/9/2020,False,Biden,DEM,45.0,C00703975
Maine,114,Critical Insights,C/D,453.0,lv,Live Phone/Online,8/9/2020,False,Trump,REP,38.0,C00580100
Maine,114,Critical Insights,C/D,250.0,rv,Live Phone/Online,8/9/2020,False,Biden,DEM,49.0,C00703975
Maine,114,Critical Insights,C/D,250.0,rv,Live Phone/Online,8/9/2020,False,Trump,REP,33.0,C00580100
Maine,114,Critical Insights,C/D,249.0,rv,Live Phone/Online,8/9/2020,False,Biden,DEM,39.0,C00703975
Maine,114,Critical Insights,C/D,249.0,rv,Live Phone/Online,8/9/2020,False,Trump,REP,38.0,C00580100
Georgia,460,SurveyUSA,A,623.0,lv,Online,8/8/2020,False,Biden,DEM,46.0,C00703975
Georgia,460,SurveyUSA,A,623.0,lv,Online,8/8/2020,False,Trump,REP,44.0,C00580100
Arizona,1250,Trafalgar Group,C-,1013.0,lv,IVR/Online/Text,8/8/2020,False,Biden,DEM,44.8,C00703975
Arizona,1250,Trafalgar Group,C-,1013.0,lv,IVR/Online/Text,8/8/2020,False,Trump,REP,46.2,C00580100
Wisconsin,1189,Morning Consult,B/C,797.0,lv,Online,8/8/2020,False,Biden,DEM,51.0,C00703975
Wisconsin,1189,Morning Consult,B/C,797.0,lv,Online,8/8/2020,False,Trump,REP,43.0,C00580100
North Carolina,393,Rasmussen Reports/Pulse Opinion Research,C+,750.0,lv,IVR/Online,8/7/2020,False,Biden,DEM,47.26,C00703975
North Carolina,393,Rasmussen Reports/Pulse Opinion Research,C+,750.0,lv,IVR/Online,8/7/2020,False,Trump,REP,48.36,C00580100
Pennsylvania,568,YouGov,B,1211.0,lv,Online,8/7/2020,False,Biden,DEM,49.0,C00703975
Pennsylvania,568,YouGov,B,1211.0,lv,Online,8/7/2020,False,Trump,REP,43.0,C00580100
Wisconsin,568,YouGov,B,994.0,lv,Online,8/7/2020,False,Biden,DEM,48.0,C00703975
Wisconsin,568,YouGov,B,994.0,lv,Online,8/7/2020,False,Trump,REP,42.0,C00580100
Massachusetts,568,YouGov,B,500.0,rv,Online,8/7/2020,False,Biden,DEM,61.0,C00703975
Massachusetts,568,YouGov,B,500.0,rv,Online,8/7/2020,False,Trump,REP,28.0,C00580100
Wisconsin,1189,Morning Consult,B/C,797.0,lv,Online,8/7/2020,False,Biden,DEM,51.0,C00703975
Wisconsin,1189,Morning Consult,B/C,797.0,lv,Online,8/7/2020,False,Trump,REP,42.0,C00580100
Kansas,383,Public Policy Polling,B,864.0,v,IVR/Text,8/6/2020,False,Biden,DEM,43.0,C00703975
Kansas,383,Public Policy Polling,B,864.0,v,IVR/Text,8/6/2020,False,Trump,REP,50.0,C00580100
Wisconsin,393,Rasmussen Reports/Pulse Opinion Research,C+,750.0,lv,IVR/Online,8/6/2020,False,Biden,DEM,55.17,C00703975
Wisconsin,393,Rasmussen Reports/Pulse Opinion Research,C+,750.0,lv,IVR/Online,8/6/2020,False,Trump,REP,42.56,C00580100
Wisconsin,1189,Morning Consult,B/C,797.0,lv,Online,8/6/2020,False,Biden,DEM,51.0,C00703975
Wisconsin,1189,Morning Consult,B/C,797.0,lv,Online,8/6/2020,False,Trump,REP,41.0,C00580100
Michigan,568,YouGov,B,761.0,rv,Online,8/6/2020,False,Biden,DEM,47.0,C00703975
Michigan,568,YouGov,B,761.0,rv,Online,8/6/2020,False,Trump,REP,43.0,C00580100
Pennsylvania,568,YouGov,B,742.0,rv,Online,8/6/2020,False,Biden,DEM,50.0,C00703975
Pennsylvania,568,YouGov,B,742.0,rv,Online,8/6/2020,False,Trump,REP,41.0,C00580100
Wisconsin,568,YouGov,B,734.0,rv,Online,8/6/2020,False,Biden,DEM,49.0,C00703975
Wisconsin,568,YouGov,B,734.0,rv,Online,8/6/2020,False,Trump,REP,43.0,C00580100
Texas,1250,Trafalgar Group,C-,1015.0,lv,IVR/Online/Text,8/5/2020,False,Biden,DEM,43.4,C00703975
Texas,1250,Trafalgar Group,C-,1015.0,lv,IVR/Online/Text,8/5/2020,False,Trump,REP,49.4,C00580100
Wisconsin,1189,Morning Consult,B/C,797.0,lv,Online,8/5/2020,False,Biden,DEM,51.0,C00703975
Wisconsin,1189,Morning Consult,B/C,797.0,lv,Online,8/5/2020,False,Trump,REP,41.0,C00580100
Arizona,1293,OH Predictive Insights,B/C,603.0,lv,IVR/Live Phone,8/4/2020,False,Biden,DEM,49.0,C00703975
Arizona,1293,OH Predictive Insights,B/C,603.0,lv,IVR/Live Phone,8/4/2020,False,Trump,REP,45.0,C00580100
Arizona,356,OnMessage Inc.,B/C,400.0,lv,Live Phone,8/4/2020,False,Biden,DEM,48.0,C00703975
Arizona,356,OnMessage Inc.,B/C,400.0,lv,Live Phone,8/4/2020,False,Trump,REP,51.0,C00580100
Florida,356,OnMessage Inc.,B/C,400.0,lv,Live Phone,8/4/2020,False,Biden,DEM,49.0,C00703975
Florida,356,OnMessage Inc.,B/C,400.0,lv,Live Phone,8/4/2020,False,Trump,REP,49.0,C00580100
Pennsylvania,356,OnMessage Inc.,B/C,400.0,lv,Live Phone,8/4/2020,False,Biden,DEM,50.0,C00703975
Pennsylvania,356,OnMessage Inc.,B/C,400.0,lv,Live Phone,8/4/2020,False,Trump,REP,46.0,C00580100
Wisconsin,356,OnMessage Inc.,B/C,400.0,lv,Live Phone,8/4/2020,False,Biden,DEM,47.0,C00703975
Wisconsin,356,OnMessage Inc.,B/C,400.0,lv,Live Phone,8/4/2020,False,Trump,REP,47.0,C00580100
Michigan,187,GQR Research (GQRR),B,500.0,lv,Live Phone,8/4/2020,False,Biden,DEM,52.0,C00703975
Michigan,187,GQR Research (GQRR),B,500.0,lv,Live Phone,8/4/2020,False,Trump,REP,43.0,C00580100
Wisconsin,1189,Morning Consult,B/C,797.0,lv,Online,8/4/2020,False,Biden,DEM,51.0,C00703975
Wisconsin,1189,Morning Consult,B/C,797.0,lv,Online,8/4/2020,False,Trump,REP,41.0,C00580100
Iowa,320,Monmouth University,A+,401.0,rv,Live Phone,8/3/2020,False,Biden,DEM,45.0,C00703975
Iowa,320,Monmouth University,A+,401.0,rv,Live Phone,8/3/2020,False,Trump,REP,48.0,C00580100
Iowa,320,Monmouth University,A+,401.0,lv,Live Phone,8/3/2020,False,Biden,DEM,46.0,C00703975
Iowa,320,Monmouth University,A+,401.0,lv,Live Phone,8/3/2020,False,Trump,REP,48.0,C00580100
Iowa,320,Monmouth University,A+,401.0,lv,Live Phone,8/3/2020,False,Biden,DEM,47.0,C00703975
Iowa,320,Monmouth University,A+,401.0,lv,Live Phone,8/3/2020,False,Trump,REP,47.0,C00580100
Kentucky,396,Quinnipiac University,B+,909.0,rv,Live Phone,8/3/2020,False,Biden,DEM,41.0,C00703975
Kentucky,396,Quinnipiac University,B+,909.0,rv,Live Phone,8/3/2020,False,Trump,REP,50.0,C00580100
Maine,396,Quinnipiac University,B+,807.0,rv,Live Phone,8/3/2020,False,Biden,DEM,52.0,C00703975
Maine,396,Quinnipiac University,B+,807.0,rv,Live Phone,8/3/2020,False,Trump,REP,37.0,C00580100
Maine,396,Quinnipiac University,B+,392.0,rv,Live Phone,8/3/2020,False,Biden,DEM,61.0,C00703975
Maine,396,Quinnipiac University,B+,392.0,rv,Live Phone,8/3/2020,False,Trump,REP,30.0,C00580100
Maine,396,Quinnipiac University,B+,382.0,rv,Live Phone,8/3/2020,False,Biden,DEM,44.0,C00703975
Maine,396,Quinnipiac University,B+,382.0,rv,Live Phone,8/3/2020,False,Trump,REP,45.0,C00580100
South Carolina,396,Quinnipiac University,B+,914.0,rv,Live Phone,8/3/2020,False,Biden,DEM,42.0,C00703975
South Carolina,396,Quinnipiac University,B+,914.0,rv,Live Phone,8/3/2020,False,Trump,REP,47.0,C00580100
Ohio,1408,TargetSmart/William & Mary,B/C,1249.0,lv,Live Phone/Online,8/3/2020,False,Biden,DEM,47.0,C00703975
Ohio,1408,TargetSmart/William & Mary,B/C,1249.0,lv,Live Phone/Online,8/3/2020,False,Trump,REP,46.0,C00580100
Wisconsin,1189,Morning Consult,B/C,797.0,lv,Online,8/3/2020,False,Biden,DEM,51.0,C00703975
Wisconsin,1189,Morning Consult,B/C,797.0,lv,Online,8/3/2020,False,Trump,REP,41.0,C00580100
Montana,1102,Emerson College,A-,584.0,lv,Text,8/2/2020,False,Biden,DEM,45.51,C00703975
Montana,1102,Emerson College,A-,584.0,lv,Text,8/2/2020,False,Trump,REP,54.49,C00580100
Maine,1554,RMG Research,B/C,500.0,rv,Online,8/2/2020,False,Biden,DEM,50.0,C00703975
Maine,1554,RMG Research,B/C,500.0,rv,Online,8/2/2020,False,Trump,REP,39.0,C00580100
Alabama,1189,Morning Consult,B/C,609.0,lv,Online,8/2/2020,False,Biden,DEM,36.0,C00703975
Alabama,1189,Morning Consult,B/C,609.0,lv,Online,8/2/2020,False,Trump,REP,58.0,C00580100
Kentucky,1189,Morning Consult,B/C,793.0,lv,Online,8/2/2020,False,Biden,DEM,35.0,C00703975
Kentucky,1189,Morning Consult,B/C,793.0,lv,Online,8/2/2020,False,Trump,REP,59.0,C00580100
South Carolina,1189,Morning Consult,B/C,741.0,lv,Online,8/2/2020,False,Biden,DEM,44.0,C00703975
South Carolina,1189,Morning Consult,B/C,741.0,lv,Online,8/2/2020,False,Trump,REP,49.0,C00580100
Texas,1189,Morning Consult,B/C,2576.0,lv,Online,8/2/2020,False,Biden,DEM,47.0,C00703975
Texas,1189,Morning Consult,B/C,2576.0,lv,Online,8/2/2020,False,Trump,REP,46.0,C00580100
Indiana,1189,Morning Consult,B/C,900.0,lv,Online,8/2/2020,False,Biden,DEM,38.0,C00703975
Indiana,1189,Morning Consult,B/C,900.0,lv,Online,8/2/2020,False,Trump,REP,55.0,C00580100
Arizona,1515,Data for Progress,B-,1215.0,lv,Online/Text,8/2/2020,False,Biden,DEM,45.0,C00703975
Arizona,1515,Data for Progress,B-,1215.0,lv,Online/Text,8/2/2020,False,Trump,REP,43.0,C00580100
Arizona,1515,Data for Progress,B-,1215.0,lv,Online/Text,8/2/2020,False,Biden,DEM,47.0,C00703975
Arizona,1515,Data for Progress,B-,1215.0,lv,Online/Text,8/2/2020,False,Trump,REP,44.0,C00580100
Iowa,1515,Data for Progress,B-,1101.0,lv,Online/Text,8/2/2020,False,Biden,DEM,42.0,C00703975
Iowa,1515,Data for Progress,B-,1101.0,lv,Online/Text,8/2/2020,False,Trump,REP,44.0,C00580100
Iowa,1515,Data for Progress,B-,1101.0,lv,Online/Text,8/2/2020,False,Biden,DEM,45.0,C00703975
Iowa,1515,Data for Progress,B-,1101.0,lv,Online/Text,8/2/2020,False,Trump,REP,46.0,C00580100
Maine,1515,Data for Progress,B-,866.0,lv,Online/Text,8/2/2020,False,Biden,DEM,49.0,C00703975
Maine,1515,Data for Progress,B-,866.0,lv,Online/Text,8/2/2020,False,Trump,REP,42.0,C00580100
Maine,1515,Data for Progress,B-,866.0,lv,Online/Text,8/2/2020,False,Biden,DEM,53.0,C00703975
Maine,1515,Data for Progress,B-,866.0,lv,Online/Text,8/2/2020,False,Trump,REP,43.0,C00580100
North Carolina,1515,Data for Progress,B-,1170.0,lv,Online/Text,8/2/2020,False,Biden,DEM,46.0,C00703975
North Carolina,1515,Data for Progress,B-,1170.0,lv,Online/Text,8/2/2020,False,Trump,REP,44.0,C00580100
North Carolina,1515,Data for Progress,B-,1170.0,lv,Online/Text,8/2/2020,False,Biden,DEM,49.0,C00703975
North Carolina,1515,Data for Progress,B-,1170.0,lv,Online/Text,8/2/2020,False,Trump,REP,45.0,C00580100
Wisconsin,1189,Morning Consult,B/C,797.0,lv,Online,8/2/2020,False,Biden,DEM,52.0,C00703975
Wisconsin,1189,Morning Consult,B/C,797.0,lv,Online,8/2/2020,False,Trump,REP,41.0,C00580100
Utah,1554,RMG Research,B/C,1000.0,rv,IVR/Online/Text,8/1/2020,False,Biden,DEM,31.0,C00703975
Utah,1554,RMG Research,B/C,1000.0,rv,IVR/Online/Text,8/1/2020,False,Trump,REP,50.0,C00580100
Wisconsin,1189,Morning Consult,B/C,797.0,lv,Online,8/1/2020,False,Biden,DEM,51.0,C00703975
Wisconsin,1189,Morning Consult,B/C,797.0,lv,Online,8/1/2020,False,Trump,REP,42.0,C00580100
Iowa,1237,David Binder Research,B/C,200.0,lv,Online/Text,7/31/2020,False,Biden,DEM,49.0,C00703975
Iowa,1237,David Binder Research,B/C,200.0,lv,Online/Text,7/31/2020,False,Trump,REP,43.0,C00580100
Michigan,1237,David Binder Research,B/C,200.0,lv,Online/Text,7/31/2020,False,Biden,DEM,51.0,C00703975
Michigan,1237,David Binder Research,B/C,200.0,lv,Online/Text,7/31/2020,False,Trump,REP,41.0,C00580100
Minnesota,1237,David Binder Research,B/C,200.0,lv,Online/Text,7/31/2020,False,Biden,DEM,54.0,C00703975
Minnesota,1237,David Binder Research,B/C,200.0,lv,Online/Text,7/31/2020,False,Trump,REP,36.0,C00580100
Wisconsin,1237,David Binder Research,B/C,200.0,lv,Online/Text,7/31/2020,False,Biden,DEM,53.0,C00703975
Wisconsin,1237,David Binder Research,B/C,200.0,lv,Online/Text,7/31/2020,False,Trump,REP,42.0,C00580100
North Carolina,383,Public Policy Polling,B,934.0,v,IVR/Text,7/31/2020,False,Biden,DEM,49.0,C00703975
North Carolina,383,Public Policy Polling,B,934.0,v,IVR/Text,7/31/2020,False,Trump,REP,46.0,C00580100
North Carolina,568,YouGov,B,1129.0,lv,Online,7/31/2020,False,Biden,DEM,48.0,C00703975
North Carolina,568,YouGov,B,1129.0,lv,Online,7/31/2020,False,Trump,REP,44.0,C00580100
Georgia,568,YouGov,B,1109.0,lv,Online,7/31/2020,False,Biden,DEM,46.0,C00703975
Georgia,568,YouGov,B,1109.0,lv,Online,7/31/2020,False,Trump,REP,45.0,C00580100
Georgia,1599,HIT Strategies,,400.0,rv,Online,7/31/2020,False,Biden,DEM,44.0,C00703975
Georgia,1599,HIT Strategies,,400.0,rv,Online,7/31/2020,False,Trump,REP,40.0,C00580100
North Carolina,1599,HIT Strategies,,400.0,rv,Online,7/31/2020,False,Biden,DEM,47.0,C00703975
North Carolina,1599,HIT Strategies,,400.0,rv,Online,7/31/2020,False,Trump,REP,37.0,C00580100
Wisconsin,1189,Morning Consult,B/C,797.0,lv,Online,7/31/2020,False,Biden,DEM,50.0,C00703975
Wisconsin,1189,Morning Consult,B/C,797.0,lv,Online,7/31/2020,False,Trump,REP,42.0,C00580100
Ohio,1193,SurveyMonkey,D-,3694.0,lv,Online,7/31/2020,False,Biden,DEM,46.48,C00703975
Ohio,1193,SurveyMonkey,D-,3694.0,lv,Online,7/31/2020,False,Trump,REP,51.79,C00580100
Ohio,1193,SurveyMonkey,D-,3694.0,rv,Online,7/31/2020,False,Biden,DEM,46.57,C00703975
Ohio,1193,SurveyMonkey,D-,3694.0,rv,Online,7/31/2020,False,Trump,REP,51.12,C00580100
Wyoming,1193,SurveyMonkey,D-,246.0,lv,Online,7/31/2020,False,Biden,DEM,27.69,C00703975
Wyoming,1193,SurveyMonkey,D-,246.0,lv,Online,7/31/2020,False,Trump,REP,70.31,C00580100
Wyoming,1193,SurveyMonkey,D-,246.0,rv,Online,7/31/2020,False,Biden,DEM,27.77,C00703975
Wyoming,1193,SurveyMonkey,D-,246.0,rv,Online,7/31/2020,False,Trump,REP,69.64,C00580100
West Virginia,1193,SurveyMonkey,D-,494.0,lv,Online,7/31/2020,False,Biden,DEM,31.78,C00703975
West Virginia,1193,SurveyMonkey,D-,494.0,lv,Online,7/31/2020,False,Trump,REP,67.3,C00580100
West Virginia,1193,SurveyMonkey,D-,494.0,rv,Online,7/31/2020,False,Biden,DEM,31.52,C00703975
West Virginia,1193,SurveyMonkey,D-,494.0,rv,Online,7/31/2020,False,Trump,REP,66.44,C00580100
Wisconsin,1193,SurveyMonkey,D-,2173.0,lv,Online,7/31/2020,False,Biden,DEM,50.24,C00703975
Wisconsin,1193,SurveyMonkey,D-,2173.0,lv,Online,7/31/2020,False,Trump,REP,47.7,C00580100
Wisconsin,1193,SurveyMonkey,D-,2173.0,rv,Online,7/31/2020,False,Biden,DEM,49.7,C00703975
Wisconsin,1193,SurveyMonkey,D-,2173.0,rv,Online,7/31/2020,False,Trump,REP,47.42,C00580100
Washington,1193,SurveyMonkey,D-,7691.0,lv,Online,7/31/2020,False,Biden,DEM,61.52,C00703975
Washington,1193,SurveyMonkey,D-,7691.0,lv,Online,7/31/2020,False,Trump,REP,36.82,C00580100
Washington,1193,SurveyMonkey,D-,7691.0,rv,Online,7/31/2020,False,Biden,DEM,61.17,C00703975
Washington,1193,SurveyMonkey,D-,7691.0,rv,Online,7/31/2020,False,Trump,REP,36.71,C00580100
Vermont,1193,SurveyMonkey,D-,368.0,lv,Online,7/31/2020,False,Biden,DEM,71.18,C00703975
Vermont,1193,SurveyMonkey,D-,368.0,lv,Online,7/31/2020,False,Trump,REP,26.8,C00580100
Vermont,1193,SurveyMonkey,D-,368.0,rv,Online,7/31/2020,False,Biden,DEM,68.58,C00703975
Vermont,1193,SurveyMonkey,D-,368.0,rv,Online,7/31/2020,False,Trump,REP,28.55,C00580100
Virginia,1193,SurveyMonkey,D-,3178.0,lv,Online,7/31/2020,False,Biden,DEM,54.94,C00703975
Virginia,1193,SurveyMonkey,D-,3178.0,lv,Online,7/31/2020,False,Trump,REP,43.4,C00580100
Virginia,1193,SurveyMonkey,D-,3178.0,rv,Online,7/31/2020,False,Biden,DEM,56.27,C00703975
Virginia,1193,SurveyMonkey,D-,3178.0,rv,Online,7/31/2020,False,Trump,REP,41.56,C00580100
Utah,1193,SurveyMonkey,D-,1037.0,lv,Online,7/31/2020,False,Biden,DEM,39.97,C00703975
Utah,1193,SurveyMonkey,D-,1037.0,lv,Online,7/31/2020,False,Trump,REP,58.35,C00580100
Utah,1193,SurveyMonkey,D-,1037.0,rv,Online,7/31/2020,False,Biden,DEM,39.79,C00703975
Utah,1193,SurveyMonkey,D-,1037.0,rv,Online,7/31/2020,False,Trump,REP,58.11,C00580100
Texas,1193,SurveyMonkey,D-,13721.0,lv,Online,7/31/2020,False,Biden,DEM,46.15,C00703975
Texas,1193,SurveyMonkey,D-,13721.0,lv,Online,7/31/2020,False,Trump,REP,52.02,C00580100
Texas,1193,SurveyMonkey,D-,13721.0,rv,Online,7/31/2020,False,Biden,DEM,48.68,C00703975
Texas,1193,SurveyMonkey,D-,13721.0,rv,Online,7/31/2020,False,Trump,REP,48.49,C00580100
Tennessee,1193,SurveyMonkey,D-,2481.0,lv,Online,7/31/2020,False,Biden,DEM,37.73,C00703975
Tennessee,1193,SurveyMonkey,D-,2481.0,lv,Online,7/31/2020,False,Trump,REP,60.69,C00580100
Tennessee,1193,SurveyMonkey,D-,2481.0,rv,Online,7/31/2020,False,Biden,DEM,39.87,C00703975
Tennessee,1193,SurveyMonkey,D-,2481.0,rv,Online,7/31/2020,False,Trump,REP,57.64,C00580100
South Dakota,1193,SurveyMonkey,D-,396.0,lv,Online,7/31/2020,False,Biden,DEM,35.22,C00703975
South Dakota,1193,SurveyMonkey,D-,396.0,lv,Online,7/31/2020,False,Trump,REP,62.52,C00580100
South Dakota,1193,SurveyMonkey,D-,396.0,rv,Online,7/31/2020,False,Biden,DEM,33.5,C00703975
South Dakota,1193,SurveyMonkey,D-,396.0,rv,Online,7/31/2020,False,Trump,REP,63.91,C00580100
South Carolina,1193,SurveyMonkey,D-,1700.0,lv,Online,7/31/2020,False,Biden,DEM,44.48,C00703975
South Carolina,1193,SurveyMonkey,D-,1700.0,lv,Online,7/31/2020,False,Trump,REP,53.45,C00580100
South Carolina,1193,SurveyMonkey,D-,1700.0,rv,Online,7/31/2020,False,Biden,DEM,47.52,C00703975
South Carolina,1193,SurveyMonkey,D-,1700.0,rv,Online,7/31/2020,False,Trump,REP,49.68,C00580100
Rhode Island,1193,SurveyMonkey,D-,253.0,lv,Online,7/31/2020,False,Biden,DEM,60.07,C00703975
Rhode Island,1193,SurveyMonkey,D-,253.0,lv,Online,7/31/2020,False,Trump,REP,38.9,C00580100
Rhode Island,1193,SurveyMonkey,D-,253.0,rv,Online,7/31/2020,False,Biden,DEM,58.68,C00703975
Rhode Island,1193,SurveyMonkey,D-,253.0,rv,Online,7/31/2020,False,Trump,REP,40.14,C00580100
Pennsylvania,1193,SurveyMonkey,D-,4208.0,lv,Online,7/31/2020,False,Biden,DEM,50.29,C00703975
Pennsylvania,1193,SurveyMonkey,D-,4208.0,lv,Online,7/31/2020,False,Trump,REP,47.78,C00580100
Pennsylvania,1193,SurveyMonkey,D-,4208.0,rv,Online,7/31/2020,False,Biden,DEM,50.53,C00703975
Pennsylvania,1193,SurveyMonkey,D-,4208.0,rv,Online,7/31/2020,False,Trump,REP,47.01,C00580100
Oregon,1193,SurveyMonkey,D-,1890.0,lv,Online,7/31/2020,False,Biden,DEM,61.1,C00703975
Oregon,1193,SurveyMonkey,D-,1890.0,lv,Online,7/31/2020,False,Trump,REP,37.83,C00580100
Oregon,1193,SurveyMonkey,D-,1890.0,rv,Online,7/31/2020,False,Biden,DEM,59.7,C00703975
Oregon,1193,SurveyMonkey,D-,1890.0,rv,Online,7/31/2020,False,Trump,REP,38.92,C00580100
Oklahoma,1193,SurveyMonkey,D-,1410.0,lv,Online,7/31/2020,False,Biden,DEM,34.35,C00703975
Oklahoma,1193,SurveyMonkey,D-,1410.0,lv,Online,7/31/2020,False,Trump,REP,64.16,C00580100
Oklahoma,1193,SurveyMonkey,D-,1410.0,rv,Online,7/31/2020,False,Biden,DEM,35.43,C00703975
Oklahoma,1193,SurveyMonkey,D-,1410.0,rv,Online,7/31/2020,False,Trump,REP,62.33,C00580100
New York,1193,SurveyMonkey,D-,10280.0,lv,Online,7/31/2020,False,Biden,DEM,63.32,C00703975
New York,1193,SurveyMonkey,D-,10280.0,lv,Online,7/31/2020,False,Trump,REP,34.38,C00580100
New York,1193,SurveyMonkey,D-,10280.0,rv,Online,7/31/2020,False,Biden,DEM,63.27,C00703975
New York,1193,SurveyMonkey,D-,10280.0,rv,Online,7/31/2020,False,Trump,REP,33.47,C00580100
Nevada,1193,SurveyMonkey,D-,1021.0,lv,Online,7/31/2020,False,Biden,DEM,46.57,C00703975
Nevada,1193,SurveyMonkey,D-,1021.0,lv,Online,7/31/2020,False,Trump,REP,51.8,C00580100
Nevada,1193,SurveyMonkey,D-,1021.0,rv,Online,7/31/2020,False,Biden,DEM,47.1,C00703975
